Latitude,Longitude,Make,Model,AmateurBuilt,PurposeOfFlight,WeatherCondition,EventMonth,InjuryBool,OccurredNearAirport,EventHour
62.320556,-150.093612,CESSNA,185,0,Unknown,VMC,7,0,1,13
67.803337,-164.089996,OTHER,OTHER,1,PERS,VMC,7,0,0,9
61.133335,-153.116668,CESSNA,172,0,PERS,VMC,7,0,0,20
57.566944,-154.450271,PIPER,PA-32-301,0,Unknown,VMC,7,0,1,18
60.905834,-161.426391,CESSNA,172,0,Unknown,VMC,7,0,0,12
67.166664,-157.583328,HUGHES,500D,0,Unknown,VMC,7,0,0,13
60.007221,-148.767776,MAULE,M-7-235,0,BUS,VMC,7,1,0,10
61.2,-149.833328,HELIO,H-250,0,INST,VMC,7,0,1,17
60.5,-150.333328,PIPER,PA-18-160,0,PERS,VMC,7,0,0,12
64.391387,-144.274444,CESSNA,185,0,PUBF,VMC,7,0,1,12
61.521389,-144.135559,OTHER,OTHER,1,PERS,VMC,7,0,0,14
64.5,-165.433334,PIPER,PA-20,0,PERS,VMC,7,0,0,7
58.552501,-161.768615,OTHER,OTHER,0,POSI,VMC,7,0,0,18
58.420555,-135.43222,CESSNA,207A,0,Unknown,VMC,7,0,0,13
60.766666,-161.833328,CESSNA,207,0,POSI,VMC,7,0,0,11
60.799999,-148.483337,BELLANCA,OTHER,0,PERS,VMC,7,0,0,20
61.18,-149.971939,BELLANCA,7GCBC,0,PERS,VMC,7,0,1,18
58.943054,-152.021667,CESSNA,T207,0,PERS,IMC,7,1,0,11
61.209907,-149.889602,AEROSPATIALE,OTHER,0,Unknown,IMC,6,0,0,22
59.645557,-151.476669,CESSNA,U206F,0,POSI,VMC,6,0,1,11
61.877498,-151.510559,CESSNA,U206F,0,Unknown,VMC,6,1,0,16
61.213611,-149.844451,CESSNA,170B,0,PERS,VMC,6,0,1,9
61.616664,-149.03334,PIPER,PA-18,0,PERS,VMC,6,0,0,14
58.676944,-156.649169,DEHAVILLAND,DHC-2,0,BUS,VMC,6,0,1,8
60.275001,-152.483337,CESSNA,170B,0,PERS,VMC,6,0,0,10
61.783332,-156.591949,CESSNA,206,0,PERS,VMC,6,1,0,16
61.213611,-149.844451,CESSNA,180,0,PERS,VMC,5,0,1,15
58.990276,-159.050003,PIPER,OTHER,0,POSI,VMC,5,0,1,14
64.411109,-143.73056,PIPER,PA-18,0,Unknown,VMC,5,0,0,9
59.033332,-158.505554,PIPER,PA-18,0,INST,VMC,5,0,1,12
59.033332,-158.5,CESSNA,170B,0,PERS,VMC,5,0,1,14
59.645557,-151.476669,CESSNA,170B,0,INST,VMC,5,0,1,20
64.614723,-162.271667,PIPER,PA-31-350,0,Unknown,VMC,5,0,1,15
60.056945,-143.453613,PIPER,PA-18,0,BUS,VMC,5,0,0,12
61.433887,-148.299163,INTERSTATE,OTHER,0,PERS,VMC,5,0,1,11
64.813888,-147.918609,TAYLORCRAFT,F-19,0,PERS,VMC,4,1,1,16
61.242778,-148.588882,BELLANCA,7GCBC,0,PERS,VMC,4,0,0,19
61.174446,-149.996383,MCDONNELL DOUGLAS,OTHER,0,Unknown,VMC,4,0,0,4
61.571666,-149.540283,PIPER,PA-18-160,0,PERS,VMC,4,0,1,18
61.2,-149.816665,CESSNA,185F,0,PERS,VMC,4,0,0,17
61.0,-151.433334,CESSNA,180,0,PERS,VMC,4,0,0,18
61.2,-149.833328,CESSNA,170,0,PERS,VMC,4,0,1,16
61.2,-149.833328,CESSNA,180,0,PERS,VMC,4,0,1,11
61.571666,-149.540283,CESSNA,A185E,0,INST,VMC,4,0,0,18
62.968612,-150.754714,DE HAVILLAND,DHC-2,0,PUBF,VMC,4,1,0,12
59.967498,-141.659164,CESSNA,U206E,0,POSI,VMC,4,0,0,7
61.466667,-148.800003,PIPER,PA-18,0,PERS,VMC,4,0,0,13
61.213611,-149.844451,CESSNA,180,0,PERS,VMC,4,0,1,12
55.566665,-133.066665,BRITTEN-NORMAN,OTHER,0,Unknown,VMC,4,0,1,13
60.766666,-161.833328,PIPER,PA-18,0,PERS,VMC,4,0,1,16
63.652778,-148.902221,CESSNA,140,0,PERS,VMC,3,0,0,10
64.815277,-147.856384,OTHER,PA-18,0,INST,VMC,3,0,1,15
61.308334,-150.455276,OTHER,S-1B2,0,PERS,VMC,3,0,0,16
54.838333,-163.866668,PIPER,PA-18,0,PERS,VMC,3,1,0,12
58.159587,-135.740585,BELL,206B,0,BUS,VMC,3,0,0,10
61.134445,-146.233337,AEROSPATIALE,OTHER,0,POSI,VMC,3,0,0,8
64.512222,-165.445281,OTHER,OTHER,0,POSI,VMC,3,0,1,18
58.727222,-156.940826,CESSNA,OTHER,0,PERS,VMC,3,0,1,14
63.291667,-150.091659,DE HAVILLAND,DHC-2,0,Unknown,VMC,3,0,0,11
64.349998,-147.933334,HELIO,H-295,0,Unknown,VMC,2,0,1,11
61.18,-149.971939,PIPER,PA-22,0,PERS,VMC,2,0,1,15
61.966667,-160.25,CESSNA,185,0,PERS,VMC,2,0,0,14
60.625556,-152.280548,PIPER,OTHER,0,PERS,VMC,2,0,0,13
62.490833,-149.699996,PIPER,PA-18,0,PERS,VMC,2,0,0,15
59.930236,-164.060516,CESSNA,207,0,Unknown,VMC,2,1,1,20
65.306663,-157.663604,BELLANCA,8GCBC,0,PERS,VMC,2,1,0,13
60.282222,-154.208328,CESSNA,U206,0,PERS,IMC,2,1,0,11
60.541389,-165.087219,DE HAVILLAND,OTHER,0,Unknown,VMC,1,0,1,10
61.538055,-149.800003,PIPER,OTHER,0,PERS,VMC,1,0,0,12
60.210411,-162.029968,CESSNA,185,0,PUBU,VMC,1,0,0,13
62.0,-146.75,MAULE,OTHER,0,PERS,VMC,1,1,0,14
61.174446,-149.996383,BOEING,OTHER,0,Unknown,VMC,12,0,1,17
59.753887,-154.911117,CESSNA,U206G,0,POSI,VMC,12,0,1,11
60.905834,-162.439163,CESSNA,U206G,0,POSI,VMC,12,0,1,11
53.899612,-166.400131,PIPER,PA-31-350,0,Unknown,VMC,12,0,1,11
61.083332,-156.899993,PIPER,PA-28-140,0,PERS,VMC,12,1,0,16
61.174446,-149.996383,BOEING,OTHER,0,Unknown,VMC,12,0,0,14
60.779724,-161.838058,CESSNA,U206F,0,POSI,VMC,11,0,1,14
61.95,-151.19667,BELLANCA,8GCBC,0,PERS,VMC,10,0,0,14
62.323055,-150.083328,CHAMPION,OTHER,0,INST,VMC,10,0,1,12
61.95,-151.183334,CESSNA,185,0,PERS,VMC,10,0,0,13
62.378887,-147.474441,PIPER,PA-18,0,PERS,VMC,10,0,1,10
61.226387,-149.988616,PIPER,PA-18,0,PERS,IMC,10,1,1,13
61.602779,-149.574996,PIPER,PA-18,0,PERS,VMC,10,0,1,12
64.833335,-147.449996,PIPER,J-3,0,INST,VMC,10,0,1,17
55.25,-131.300003,OTHER,OTHER,0,Unknown,VMC,10,0,0,11
60.149166,-164.285552,CESSNA,207,0,Unknown,VMC,10,0,0,8
58.666667,-156.566665,CESSNA,185F,0,PERS,VMC,10,1,0,8
61.25,-149.949996,OTHER,OTHER,0,PERS,VMC,10,0,0,14
61.174446,-149.996383,BOEING,OTHER,0,Unknown,VMC,10,0,1,15
61.186943,-149.96527,PIPER,PA-18-150,0,PERS,VMC,10,0,1,16
59.243888,-135.523605,PIPER,OTHER,0,POSI,VMC,9,0,0,16
62.361946,-151.079162,PIPER,PA-18-180,0,PERS,VMC,9,0,0,16
61.179443,-149.983337,MCDONNELL DOUGLAS,OTHER,0,PUBF,VMC,9,0,1,7
64.650001,-149.166671,PIPER,PA-12,0,PERS,VMC,9,0,0,13
62.083332,-149.516662,DE HAVILLAND,DHC-2,0,Unknown,VMC,9,0,0,19
58.566665,-153.916671,BRITTEN-NORMAN,OTHER,0,Unknown,VMC,9,1,0,10
57.047222,-135.361663,DE HAVILLAND,DHC-2,0,Unknown,VMC,9,1,0,10
55.919544,-159.490097,PIPER,PA-31-350,0,Unknown,VMC,9,0,1,12
62.683334,-143.866668,PIPER,PA-18,0,PERS,VMC,9,0,1,17
64.770256,-147.330841,CESSNA,140,0,PERS,VMC,9,0,0,17
60.333332,-150.5,CESSNA,180A,0,PERS,VMC,9,0,0,19
60.573055,-151.244995,OTHER,OTHER,1,PERS,VMC,9,0,0,15
65.440002,-165.718338,CESSNA,170,0,PERS,VMC,9,0,0,16
60.75,-151.616668,PIPER,PA-22-160,0,PERS,VMC,9,0,0,14
63.844444,-148.287506,PIPER,PA-18,0,PERS,VMC,9,0,0,13
64.158332,-147.78334,CHAMPION,7GCBC,0,PERS,VMC,9,0,0,17
59.912498,-157.012496,PIPER,PA-12,0,PERS,VMC,9,1,0,12
63.662223,-148.339721,PIPER,PA-18-150,0,PERS,VMC,9,1,0,18
61.213611,-149.844451,PIPER,PA-18-150,0,PERS,VMC,9,0,1,12
60.491943,-145.477783,PIPER,PA-14,0,PERS,VMC,8,0,1,15
63.172222,-156.812225,DE HAVILLAND,DHC-3,0,BUS,IMC,8,1,0,15
58.616664,-153.899993,DE HAVILLAND,DHC-2,0,BUS,VMC,8,0,0,11
63.454444,-145.202774,PIPER,PA-18,0,Unknown,VMC,8,0,0,7
61.186943,-149.96527,CESSNA,170B,0,PERS,VMC,8,0,1,19
61.64611,-149.292495,OTHER,OTHER,1,PERS,VMC,8,1,1,7
57.929473,-152.419265,MAULE,M-5-235C,0,PERS,VMC,8,1,1,12
60.516666,-150.983337,PIPER,PA-18-150,0,PERS,VMC,8,1,0,14
61.571666,-149.540283,CESSNA,185F,0,PERS,VMC,8,0,1,16
61.7,-148.583328,PIPER,PA-18,0,Unknown,VMC,8,0,0,7
61.575,-149.866668,AERONCA,15AC,0,PERS,VMC,8,0,0,16
61.213611,-149.844451,HUGHES,OTHER,0,PERS,VMC,8,1,1,7
60.763889,-151.88916,CESSNA,OTHER,0,PERS,VMC,8,0,0,11
65.697502,-156.351104,CESSNA,402C,0,Unknown,VMC,8,0,0,15
60.773887,-151.902221,CESSNA,170B,0,PERS,VMC,7,1,0,17
59.503334,-139.660278,CESSNA,U206G,0,PUBU,VMC,7,0,1,9
66.885559,-162.583328,PIPER,J5A,0,PERS,VMC,7,0,0,20
61.343334,-148.823333,PIPER,OTHER,0,PERS,VMC,7,1,0,15
55.919601,-159.489929,CESSNA,120,0,PERS,VMC,7,0,0,17
61.934165,-150.075561,CESSNA,170B,0,PERS,VMC,7,1,0,20
59.883335,-155.300003,HUGHES,500D,0,BUS,VMC,7,0,0,10
61.583332,-159.5,CESSNA,172M,0,Unknown,VMC,7,0,0,15
65.541114,-167.391937,HUGHES,369D,0,Unknown,VMC,7,0,0,13
66.915275,-151.52806,CESSNA,180J,0,PERS,VMC,7,0,1,12
62.166667,-150.550003,CESSNA,180,0,PERS,VMC,7,1,0,15
59.411666,-139.504165,CESSNA,172,0,PERS,VMC,7,0,0,11
61.400001,-149.512222,PIPER,PA-18-160,0,INST,VMC,7,1,1,9
55.920448,-159.490829,PIPER,PA-22-160,0,PERS,VMC,6,0,1,14
62.98722,-149.892227,BEECH,OTHER,0,PERS,VMC,6,1,0,15
61.209796,-149.859191,OTHER,OTHER,0,PERS,VMC,6,0,0,13
64.813888,-147.918609,OTHER,OTHER,1,BUS,VMC,6,0,0,8
61.213611,-149.844451,CESSNA,180,0,PERS,VMC,6,0,1,17
63.169998,-156.269729,PIPER,PA-18,0,PERS,VMC,6,0,0,9
57.761665,-152.303054,BEECH,OTHER,0,Unknown,IMC,6,1,1,10
61.95,-151.183334,CESSNA,185,0,PERS,VMC,6,0,0,7
61.599166,-149.346939,DEHAVILLAND,DHC-2,0,BUS,VMC,6,0,1,17
59.066665,-158.699996,CESSNA,170B,0,PERS,VMC,6,0,0,10
60.573055,-151.244995,CESSNA,OTHER,0,PERS,VMC,6,0,1,19
61.174446,-149.996383,BOEING,OTHER,0,Unknown,VMC,5,1,1,13
61.213611,-149.844451,CESSNA,170B,0,PERS,VMC,5,0,1,9
61.213611,-149.844451,CESSNA,185E,0,PERS,VMC,5,1,0,17
59.096668,-161.716659,PIPER,PA-31-350,0,POSI,VMC,5,0,0,15
55.261665,-162.726669,PIPER,PA-18-150,0,BUS,VMC,5,1,0,20
57.486667,-156.735,CESSNA,185E,0,PERS,VMC,5,0,0,20
58.185554,-157.385559,CESSNA,208B,0,POSI,VMC,5,0,1,9
59.368888,-135.36972,AEROSPATIALE,OTHER,0,Unknown,VMC,5,0,0,13
63.007221,-156.512222,DOUGLAS,OTHER,0,POSI,VMC,5,0,1,20
60.799999,-152.666671,PIPER,PA-18,0,PERS,VMC,5,0,0,10
59.352222,-151.925277,CESSNA,U206F,0,Unknown,VMC,5,0,1,12
69.466667,-149.78334,BELL,OTHER,0,Unknown,IMC,4,1,0,18
62.5,-151.5,CESSNA,182A,0,PERS,VMC,4,0,0,16
65.149742,-149.369659,CESSNA,182,0,PERS,VMC,4,1,1,13
61.666667,-150.333328,OTHER,S-1B2,0,INST,VMC,4,1,0,15
61.571666,-149.540283,CHAMPION,7GC,0,INST,VMC,4,0,1,14
61.733333,-144.949996,PIPER,PA-12,0,PERS,VMC,4,1,1,11
64.815277,-147.856384,PIPER,PA-18-150,0,PERS,VMC,4,0,1,7
53.900276,-166.543609,GRUMMAN,OTHER,0,Unknown,VMC,4,0,1,16
59.099998,-156.899993,STINSON,108-2,0,PERS,VMC,3,0,0,12
62.974998,-150.800003,CESSNA,180H,0,PERS,VMC,3,0,0,15
70.133888,-143.57695,PIPER,OTHER,0,Unknown,VMC,3,0,1,15
61.400001,-149.512222,CESSNA,180,0,PERS,VMC,3,0,1,12
64.759162,-147.387771,CESSNA,170A,0,PERS,VMC,3,0,1,11
61.707778,-150.516662,PIPER,OTHER,0,PERS,VMC,2,1,0,12
60.533611,-165.113616,CESSNA,208B,0,Unknown,VMC,2,0,1,16
59.508335,-139.661666,CESSNA,OTHER,0,BUS,VMC,2,0,1,18
60.96611,-149.125839,CESSNA,172,0,PERS,VMC,1,0,1,10
61.616943,-149.321395,OTHER,OTHER,1,PERS,VMC,1,1,0,15
64.876113,-157.727218,PIPER,PA-31-350,0,Unknown,IMC,1,1,0,16
59.210597,-160.539382,PIPER,PA-12,0,PERS,VMC,12,1,0,14
57.5,-153.883331,PIPER,PA-32-260,0,Unknown,VMC,12,0,0,13
61.189445,-149.949996,TAYLORCRAFT,BC12-D,0,PERS,VMC,12,0,1,8
61.333332,-148.983337,CESSNA,172,0,PERS,VMC,12,0,1,15
57.849998,-153.116668,DEHAVILLAND,DHC-2,0,Unknown,VMC,11,0,0,9
58.354999,-134.574447,BEECH,1900C,0,Unknown,IMC,11,0,1,6
64.736114,-156.937225,CESSNA,402,0,POSI,VMC,11,0,1,16
58.299457,-134.420135,CESSNA,170B,0,PERS,VMC,11,0,1,13
61.734722,-151.967224,CESSNA,180,0,PERS,VMC,11,0,0,15
61.186943,-149.96527,PIPER,PA-18,0,INST,VMC,11,0,1,11
60.766666,-161.833328,PIPER,PA-20,0,PERS,VMC,11,1,0,17
64.759162,-147.387771,CESSNA,OTHER,0,PERS,VMC,10,0,1,16
61.608333,-149.683334,FAIRCHILD,OTHER,0,PERS,VMC,10,1,1,14
55.355556,-131.713882,PIPER,PA-18-150,0,PERS,VMC,10,0,1,11
55.920726,-159.490142,CESSNA,180,0,PERS,VMC,10,0,0,13
61.213611,-149.844451,PIPER,PA-12,0,PERS,VMC,9,0,1,13
61.926666,-153.179992,CESSNA,170A,0,PERS,VMC,9,0,0,13
55.919738,-159.489303,PIPER,OTHER,0,POSI,VMC,9,0,1,15
64.463333,-149.690002,PIPER,PA-18,0,PERS,VMC,9,0,0,18
65.583335,-153.300003,PIPER,PA-18-150,0,BUS,VMC,9,0,0,11
62.719165,-153.632781,MAULE,M-7-235,0,BUS,VMC,9,0,0,18
64.077224,-147.821395,CESSNA,206,0,POSI,VMC,9,0,0,8
60.099998,-142.824996,CESSNA,180,0,PERS,VMC,9,0,0,18
61.809513,-161.440368,PIPER,PA-18,0,PERS,VMC,9,1,0,13
59.983333,-151.095001,PIPER,PA-18,0,PERS,VMC,9,1,0,15
62.083332,-151.508331,CESSNA,182,0,PERS,VMC,9,1,0,13
59.61,-155.880004,PIPER,PA-18,0,PERS,VMC,9,1,0,16
60.633888,-152.398056,CESSNA,180,0,PERS,VMC,9,0,0,19
68.476112,-142.442504,CESSNA,206,0,Unknown,VMC,9,1,0,17
60.633335,-151.300003,OTHER,OTHER,1,PERS,VMC,9,0,1,15
61.716667,-152.78334,PIPER,PA-18-160,0,PERS,VMC,9,1,0,19
64.916664,-142.449996,PIPER,PA-18-180,0,PERS,VMC,9,0,0,11
64.504447,-151.988616,CESSNA,150,0,PERS,VMC,9,0,0,13
60.916667,-151.949996,MAULE,M-6-235,0,PERS,VMC,9,0,0,10
70.050003,-144.050003,CESSNA,206,0,Unknown,VMC,9,0,0,14
60.3325,-158.103607,PIPER,PA-18,0,PERS,VMC,9,0,0,13
61.817222,-147.634445,CESSNA,OTHER,0,PERS,IMC,9,1,0,9
59.908332,-147.5,CESSNA,170,0,PERS,VMC,8,0,0,12
64.78083,-148.634719,CESSNA,180,0,PERS,VMC,8,0,0,19
60.799999,-151.716659,DE HAVILLAND,DHC-2,0,PERS,VMC,8,0,1,14
67.800003,-162.916671,OTHER,OTHER,1,PERS,VMC,8,0,0,20
62.064723,-146.460556,PIPER,PA-18-160,0,PERS,VMC,8,0,1,18
60.666667,-147.416671,AEROSPATIALE,OTHER,0,POSI,VMC,8,0,0,11
61.810508,-161.43927,CESSNA,170B,0,PERS,VMC,8,0,0,8
55.609046,-131.579116,OTHER,OTHER,0,PERS,Unknown,8,1,0,13
61.833332,-151.25,PIPER,PA-12,0,PERS,VMC,8,0,0,13
70.982498,-158.083328,OTHER,OTHER,0,Unknown,VMC,8,1,0,11
58.666667,-156.633331,DE HAVILLAND,DHC-2,0,BUS,VMC,8,0,0,12
55.366664,-131.733337,CESSNA,206,0,Unknown,VMC,8,0,0,18
60.966667,-146.483337,PIPER,PA-18-150,0,PERS,VMC,8,0,0,9
59.466945,-135.311386,BEECH,OTHER,0,PERS,VMC,8,1,1,15
60.883335,-161.949996,CESSNA,207A,0,Unknown,VMC,8,0,0,11
63.853332,-147.52777,PIPER,PA-18,0,BUS,VMC,8,0,0,19
56.416667,-134.833328,AVIAT,OTHER,0,BUS,VMC,8,0,0,12
60.016666,-148.508331,PIPER,PA-18,0,PERS,VMC,8,0,0,15
59.200553,-154.933883,CESSNA,185,0,PERS,VMC,8,0,0,6
61.214443,-149.846115,CESSNA,170,0,PERS,VMC,8,0,1,11
61.713333,-158.616668,TAYLORCRAFT,F-19,0,PERS,VMC,7,0,0,21
61.2,-149.833328,CESSNA,207,0,Unknown,VMC,7,1,1,19
61.0,-151.433334,CESSNA,185,0,PERS,VMC,7,0,0,14
61.534999,-149.947784,CESSNA,185,0,PERS,VMC,7,1,0,14
61.186943,-149.96527,CESSNA,140,0,PERS,VMC,7,0,1,9
55.869445,-131.46556,HUGHES,369D,0,Unknown,VMC,7,1,0,8
66.943336,-156.904724,MAULE,M-4,0,PERS,VMC,7,1,1,11
62.320556,-150.093612,PIPER,PA-18,0,PERS,VMC,7,0,0,12
61.571666,-149.540283,PIPER,PA-20,0,PERS,VMC,7,0,1,19
58.43111,-135.712493,CESSNA,OTHER,0,PERS,VMC,7,1,1,20
61.756942,-150.05278,PIPER,PA-18,0,PERS,VMC,7,0,0,9
59.35361,-151.930831,CESSNA,206,0,Unknown,VMC,7,1,1,10
61.581665,-159.54306,BELL,206B,0,POSI,VMC,7,1,0,17
61.174446,-149.996383,PIPER,PA-18-160,0,PUBU,VMC,7,0,0,13
66.885559,-162.598617,CESSNA,208B,0,Unknown,VMC,7,1,0,8
58.096111,-135.409729,BEECH,OTHER,0,POSI,VMC,7,0,1,16
61.533332,-149.816665,HELIO,OTHER,0,PERS,VMC,7,0,0,13
61.471389,-148.735839,CESSNA,170B,0,PERS,VMC,7,0,0,13
59.448612,-151.706665,CESSNA,172,0,PERS,VMC,7,0,1,9
57.097778,-135.368896,CESSNA,OTHER,0,PERS,IMC,7,1,0,15
55.913887,-131.57611,CESSNA,185,0,PERS,VMC,6,1,0,7
57.633056,-155.731384,CHAMPION,7GCB,0,PERS,VMC,6,0,0,15
59.1175,-161.577499,SWEARINGEN,OTHER,0,Unknown,VMC,6,1,1,10
59.765277,-152.050827,CESSNA,180,0,Unknown,VMC,6,1,0,14
59.756389,-154.901672,DE HAVILLAND,DHC-2,0,BUS,VMC,6,0,0,14
59.585556,-135.166946,CESSNA,172,0,PERS,IMC,6,1,0,10
61.75,-147.75,OTHER,OTHER,0,PERS,VMC,6,0,0,19
61.106666,-149.86444,OTHER,GLASTAR,1,PERS,VMC,6,0,1,20
61.394443,-149.84555,CESSNA,OTHER,0,PERS,VMC,6,1,1,20
55.919296,-159.490509,CESSNA,402B,0,OWRK,VMC,6,0,1,12
62.833332,-150.5,CESSNA,185,0,Unknown,VMC,6,1,1,10
65.406112,-164.655548,PIPER,PA-12,0,PERS,VMC,6,0,1,15
61.18,-149.971939,DE HAVILLAND,DHC-2,0,PERS,VMC,6,0,1,16
56.958332,-135.141662,DEHAVILLAND,DHC-2,0,Unknown,VMC,5,0,0,13
55.919918,-159.489685,CESSNA,OTHER,0,BUS,VMC,5,0,1,18
64.837501,-147.61444,CESSNA,185,0,OWRK,VMC,5,0,1,17
62.878887,-151.066665,CESSNA,185,0,Unknown,VMC,5,1,0,12
60.583332,-151.216659,PIPER,PA-18-160,0,PERS,VMC,5,0,0,17
60.583332,-159.5,PIPER,PA-18-160,0,PERS,VMC,5,0,0,9
62.5,-153.333328,PIPER,PA-18-160,0,PERS,VMC,5,0,0,11
61.596111,-149.089172,PIPER,PA-20,0,PERS,VMC,4,0,1,12
61.394443,-149.84555,AVIAT,OTHER,0,INST,VMC,4,1,1,17
58.333332,-158.5,PIPER,PA-12,0,PERS,VMC,4,0,0,18
66.866668,-162.133331,PIPER,PA-32-300,0,Unknown,VMC,4,0,1,9
63.316665,-149.116668,PIPER,PA-18,0,PERS,VMC,4,0,1,17
61.174446,-149.996383,DE HAVILLAND,DHC-6,0,Unknown,VMC,4,0,1,8
61.188331,-145.344726,AEROSPATIALE,OTHER,0,Unknown,VMC,4,0,0,10
61.8525,-159.550003,CESSNA,207,0,FLTS,VMC,4,0,0,13
60.483333,-155.666671,PIPER,PA-18,0,BUS,VMC,3,0,0,18
61.016666,-151.448883,HUGHES,369D,0,OWRK,VMC,3,0,0,10
61.283332,-148.5,PIPER,PA-18-150,0,PERS,VMC,3,0,0,16
59.433334,-151.699996,HUGHES,OTHER,1,PERS,VMC,3,1,1,13
64.75,-147.383331,AERO COMMANDER,OTHER,0,INST,VMC,3,0,1,16
61.784999,-148.388336,OTHER,OTHER,0,PUBU,VMC,3,0,0,10
64.733329,-156.933334,CESSNA,185,0,PERS,VMC,3,0,1,9
66.884719,-162.598617,CESSNA,208,0,POSI,IMC,3,1,1,15
59.75,-150.75,CESSNA,206,0,Unknown,VMC,2,0,1,17
57.047222,-135.361663,STINSON,108-1,0,PERS,VMC,2,0,1,12
60.476112,-151.032501,PIPER,PA-18-150,0,PERS,VMC,2,0,0,12
63.216667,-145.966659,HUGHES,OTHER,0,Unknown,VMC,2,0,0,11
60.808334,-151.699996,CESSNA,150,0,PERS,VMC,2,0,1,14
61.898887,-161.438049,CESSNA,208B,0,Unknown,VMC,1,0,1,3
59.933055,-164.030548,DE HAVILLAND,OTHER,0,Unknown,VMC,1,0,1,10
62.866664,-153.916671,DE HAVILLAND,DHC-3,0,POSI,VMC,12,0,1,12
56.960456,-158.57965,AVIAT,A-1B,0,PUBU,VMC,12,1,0,12
60.466667,-151.016662,SWEARINGEN,OTHER,0,POSI,VMC,12,0,1,21
61.25,-148.550003,PIPER,OTHER,0,PERS,VMC,12,0,0,11
56.799999,-132.933334,CESSNA,180,0,PERS,VMC,12,1,0,8
60.150226,-164.250579,PIPER,PA-18-150,0,PERS,VMC,12,0,0,15
60.476112,-151.032501,PIPER,J5A,0,PERS,VMC,12,0,1,12
61.214443,-149.846664,CESSNA,172,0,PERS,VMC,11,1,1,15
60.183334,-154.333328,DOUGLAS,DC-3,0,Unknown,VMC,11,0,1,13
64.800003,-147.850006,LUSCOMBE,8A,0,PERS,VMC,11,0,1,10
61.400001,-149.5,OTHER,OTHER,1,PERS,VMC,11,0,1,13
57.533332,-153.966659,CESSNA,180,0,PERS,VMC,10,0,0,16
64.814163,-147.858612,OTHER,OTHER,0,FLTS,VMC,10,0,1,12
61.416667,-148.550003,PIPER,PA-22,0,PERS,VMC,10,0,0,10
61.815555,-162.012496,CESSNA,207,0,POSI,VMC,10,1,0,20
61.186943,-149.96527,CESSNA,180,0,PERS,VMC,10,0,1,14
60.779724,-161.838058,PIPER,PA-32,0,,VMC,10,0,1,13
61.571388,-149.540557,CESSNA,180,0,PERS,VMC,10,0,1,16
56.168056,-132.184997,MAULE,M-7-235,0,PERS,IMC,10,1,0,9
61.575553,-146.545272,PIPER,PA-22,0,INST,VMC,10,0,1,17
61.174446,-149.996383,BOEING,OTHER,0,Unknown,VMC,10,0,1,16
59.170555,-157.327224,PIPER,PA-18,0,PERS,VMC,9,0,0,15
60.766666,-161.84111,DE HAVILLAND,DHC-2,0,INST,VMC,9,0,0,7
65.830558,-144.075836,CESSNA,206,0,POSI,VMC,9,0,1,7
65.830558,-144.075836,CESSNA,207,0,Unknown,VMC,9,0,1,14
64.199996,-147.916671,OTHER,OTHER,1,PERS,VMC,9,0,1,16
57.833332,-135.516662,CESSNA,180,0,PERS,VMC,9,0,0,12
63.766666,-154.818328,CESSNA,185,0,BUS,VMC,9,0,0,12
56.95,-158.616668,CESSNA,180,0,BUS,VMC,9,0,0,13
62.84,-154.036666,PIPER,PA-18,0,PERS,VMC,9,0,0,17
58.299236,-134.42041,PIPER,PA-32R,0,Unknown,VMC,9,0,1,13
57.779724,-135.218612,DE HAVILLAND,DHC-3,0,Unknown,VMC,9,0,1,7
57.566665,-157.016662,CESSNA,185,0,PERS,VMC,9,0,0,17
62.096942,-148.214721,PIPER,PA-12,0,POSI,VMC,9,0,1,16
59.924999,-147.516662,CESSNA,185,0,PERS,VMC,9,0,0,15
61.45,-150.949996,PIPER,PA-18,0,PERS,VMC,9,0,1,18
60.111667,-154.671661,CESSNA,185,0,PERS,VMC,9,1,0,8
61.80949,-161.439147,CESSNA,185E,0,PERS,VMC,8,0,0,18
60.593055,-158.049728,CESSNA,206,0,PERS,VMC,8,0,0,14
55.424999,-130.808334,ROBINSON,OTHER,0,PERS,VMC,8,1,0,19
59.433334,-158.850006,DE HAVILLAND,OTHER,0,BUS,VMC,8,1,0,15
57.64611,-153.30722,CESSNA,A185F,0,Unknown,VMC,8,1,0,15
64.813888,-147.918609,CESSNA,OTHER,0,PERS,VMC,8,0,1,10
62.56361,-144.668884,BELLANCA,7ECA,0,PERS,VMC,8,0,1,12
70.209999,-151.005554,PIPER,PA-31-350,0,Unknown,VMC,8,0,1,10
61.75,-148.566665,PIPER,PA-18,0,PERS,VMC,8,0,0,19
61.583332,-149.093048,MAULE,M-7-235,0,Unknown,VMC,8,0,0,8
55.349998,-131.666671,DE HAVILLAND,DHC-2,0,,VMC,8,0,0,6
61.810379,-161.440521,PIPER,PA-22-150,0,PERS,VMC,8,0,0,12
60.476112,-151.032501,CESSNA,170,0,PERS,VMC,8,0,1,19
59.370834,-154.975006,HELIO,H-295,0,BUS,VMC,8,0,0,15
61.95,-151.166671,PIPER,PA-18,0,PERS,VMC,8,1,1,14
61.787776,-157.348052,PIPER,PA-32-260,0,BUS,VMC,8,1,1,15
60.833057,-160.993896,BELLANCA,7GCBC,0,PERS,VMC,8,0,0,14
