feature,coefficient
make_GREGG ORIGER,0.0004929996197811954
make_GRUMMAN,0.00035694020520436303
make_GRUMMAN AIRCRAFT ENG CORP,0.0004971086377523474
make_GRUMMAN AMERICAN,-0.00019604685455008162
make_GUEVREMONT,-0.00019713917228637487
make_GULFSTREAM,-0.00020363818770997096
make_Gardner,-0.00019691585237079418
make_Gates Learjet,-0.00019695527043279856
make_Gippsland,-0.00019932065094659435
make_Gothard,0.0005034975847562995
make_Grumman,-7.484499947978689e-05
make_Gulfstream Aerospace,0.0005019079744359314
make_HARDEN,0.0004945024606845284
make_HEFTY,0.0005042052426150542
make_HELIO,-0.0004260116614057952
make_HILLER,-0.0004040226339425393
make_HOFFMAN DAVID J,-0.00020077585489210891
make_HOLLEY CAROL L,-0.00019459438843313253
make_HOWARD M. SHEPHERD,-0.0001996963704085764
make_HUGHES,7.857512858177141e-05
make_Haering Avid Flyer,-0.00019792816483574016
make_Hammer,0.0
make_Haskins,0.0005017868013713067
make_Hefty,-0.0002008448730875564
make_Helio,-0.00029630616678878805
make_Hiller,-0.00019815383632943405
make_Hiller-Soloy,-0.00019926294221101054
make_Horton,-0.00019892179734283858
make_Hudson Hiperbipe,0.0004945659845443843
make_Hughes,0.0003119665348761348
make_INFINITY,0.0004925590631767224
make_INTERSTATE,0.00026533025330955626
make_ISAAK PAUL G,0.000502946256445097
make_Interstate,6.33661938158655e-05
make_Iversen,0.0004986943334216128
make_Iverslie,-0.00019946394770555014
make_JACOBS,-0.0001982333841968417
make_JAMES CHISUM,-0.0001983978935731323
make_JAMES WIEBE,0.0005049521364381829
make_JASPER,-0.00019938005750830357
make_JEFFERY D TUTTLE,0.0
make_JIM RIGGS,-0.00019515461973836627
make_JOHNSON GARY,-0.00019832560278935677
make_JUNIOR ACE,0.000494279692281335
make_Jeska,-0.00020239191203723128
make_KAKELDEY RONALD O,-0.00019662994895702633
make_KIRBYBILT AIRCRAFT,-0.00020014980662568817
make_KIRK ELLIS WENDELL,-0.00019839111524536617
make_Ken Seright,-0.00020309594249493852
make_Kenetic Aviation,-0.0001986745850087357
make_Kennedy,0.0005017260026151374
make_LAKE,0.00041845496746255594
make_LOCKHEED,-0.00039886338064554954
make_LOWTHER,0.0005050159411522509
make_LUSCOMBE,-6.864260211075227e-05
make_Lake,-0.0003427267983001314
make_Lanford,0.0004982290566496664
make_Larry Bingham,-0.00019661333037882344
make_Learjet,-0.00028542205650230866
make_Letecky Zavody,-0.0001971929302896705
make_Lockheed,-0.00034098375587587925
make_Longren,-0.00019812503132214478
make_Luscombe,0.00017756184134194342
make_MAULE,-0.0005404330619922699
make_MBB,0.000206717052545984
make_MCDONNELL DOUGLAS,0.000459145164803548
make_MCDONNELL DOUGLAS HELICOPTER,0.0008600853871225592
make_MILLER GREGORY S,-0.00020026520780554215
make_MILLER GREGORY SCOTT,-0.00019845297263069073
make_MITCHELL DERRYLE V,-0.0001957471452085194
make_MITSUBISHI,-0.00020525050795775802
make_MOONEY,0.0004892446388877573
make_MORGAN,0.0004959407780501347
make_Marvin A. Smith,0.0005040126576838515
make_Maule,3.0129093887719785e-05
make_McDonnell Douglas,-0.00023632712978334088
make_McNabb,0.0004938757572218018
make_Meeuwsen,0.0005025102287129766
make_Meeuwsen Gordon,-0.00019835248088691728
make_NASA AMES RESEARCH CENTER,-0.0001940632452542535
make_NAVION,-0.00019545986958044342
make_NELSON LARRY L,0.0005013035641837058
make_NIHON,0.00021280220282114177
make_NOORDUYN,-0.00019984475899826313
make_NORTH AMERICAN,-0.000281775362593636
make_Nix,0.0
make_Noorduyn Aviation,-0.00020029895715731853
make_OLIVER ROBERT K,0.0004994447020830574
make_PEPPERD GREG J,0.000504190482650788
make_PERFORMER,0.0
make_PILATUS,-0.0002010543885617816
make_PILATUS BRITTEN-NORMAN,0.0004820487717956481
make_PIPER,-0.00026576085693522523
make_PIPER/GERBI CHARLES R,0.0004973912599696442
make_PROGRESSIVE AERODYNE INC,-0.00019384435402453084
make_PTERADACTYL,0.00048762752699379206
make_PZL WARZAWA-OKECIE,-0.00020538141661027815
make_PZL Warzawa-Okecie,-0.00019730667872419524
make_PZL-SWIDNIK,-0.00019387802437813092
make_Pilatus,-0.00019961839004308131
make_Piper,-0.0010067398325808942
make_Piper/Cub Crafters,-0.00019936856312185845
make_Pzl-Mielec,-0.0002009146119600106
make_QUEST AIRCRAFT COMPANY LLC,-0.00019532786861795154
make_RAYTHEON AIRCRAFT COMPANY,-0.00019917936782193674
make_REPUBLIC,-0.0001968644621212966
make_RHODES STEVEN D,-0.0001989937225496236
make_RICHARD C. BALLOW,-0.00019649860534043278
make_RITTAL ALFRED TIMOTHY,0.0
make_ROBERT M. JONES,-0.00019806397353561056
make_ROBERTS ALAN W,-0.00019320676308913373
make_ROBERTSON,0.0004903709148348978
make_ROBINSON,-0.0004029780088981742
make_ROBINSON HELICOPTER,0.00018235643379782015
make_ROBINSON HELICOPTER CO,0.0005010238808542604
make_ROBINSON HELICOPTER COMPANY,-0.00018645454354113518
make_ROCKWELL INTERNATIONAL,-0.00019658021182179718
make_ROTORWAY,-0.00020021574663277276
make_RYAN,0.0005016711928805507
make_Rans,-0.00019639695910053122
"make_Rans, Inc.",0.0005038539167333985
make_Reims Aviation,0.00021292394173469466
make_Republic,0.0
make_Rittal,-0.00020068592997125312
make_Robinson,-0.00046551267160793535
make_Rockwell,0.0004608502452343448
"make_Rotec Engineering, Inc.",-0.00019642114343781524
make_Rotorway,0.00050530617736949
make_Rufli,-0.00020087183121764038
make_SCAN,0.0
make_SCORPION,-0.00019886270178246876
make_SHOREY TIMOTHY A,-0.00019580348675887234
make_SHORT BROS.,0.0004987309967621138
make_SHORT BROS. & HARLAND,-0.00027630521564969837
make_SIKORSKY,0.00020713591806173693
make_SILVAIRE,-0.0001907680492579747
make_SLEPCEV,-0.00019829774217539067
make_SMITH,0.0
make_SPORTSMAN,-0.00020602685155671563
make_STAR DUSTER,0.0005036801371365251
make_STARMAN,-0.00020140528469402865
make_STEVEN R MCNEESE,-0.00019346417554766903
make_STINSON,0.0001906774085859043
make_STORY CHARLES BRAD,0.0005049840103252649
make_SUD AVIATION,0.00020671760907534537
make_SWEARINGEN,-0.00019967701389860532
make_Saab,0.0004913318346355638
make_Saab-Scania AB (Saab),-0.0001984594826693736
make_Schleicher,-0.000190190714369039
make_Short Bros.,0.00020970881186035162
make_Short Brothers,3.875485581036505e-06
make_Sikorsky,0.00020821832143684584
make_Sonex / John D. McCarter,0.0004959532761020195
make_Stinson,-0.00022282822179081477
make_Stirling,-0.00020216986685570325
make_Storm,0.0005039884964685686
make_Swearingen,0.00016622123560139978
make_Sweeney,-0.00019801830400530254
make_TAYLORCRAFT,0.00043745082624284024
make_TAYLORCRAFT AVIATION CORP,7.045135254058484e-05
make_TAYLORCRAFT AVIATION CORP.,0.00020938374293518632
make_TERRY W. THAYER,-0.00020019419970117812
make_THOMAS E HUDZINSKI,-0.00019640324740169616
make_THRUSH,-0.0001996449357214037
make_THURSTON,-0.00019872400819979005
make_Taylorcraft,-0.00019289468855672963
make_Teal,-0.00019841237947626337
make_Thomson,0.0
make_UNIVERSAL STINSON,0.0005097411304092827
make_Veazie,-0.00019604243249245757
make_WACO,0.0005019252240315191
make_WAG-AERO,-0.00019518258878102303
make_WALLS CRAIG C,-0.00020578986205676048
make_WASPAIR,0.0006931116096648973
make_WIGHT,-0.00019697382207942688
make_WILLBIRD,0.0005024445837590577
make_WILLIAMSON,-0.0001955494026317252
make_WINSHIP KENT S,0.0004951315801265345
make_WSK,0.000507755889770873
make_WSK-PZL WARZAWA-OKECIE,-0.0001964809017212758
make_Walker,0.0005020778360496856
make_Weste,0.0004989406175514668
make_Williams,0.0005011412838140015
make_Williamson,-0.00019836447191540804
make_Yakovlev,0.0004989741254002216
make_ZENAIR LTD,0.0004979167624240206
make_ZENITH,0.0002115835553150799
make_Zawada,0.0005039458293990394
make_de HAVILLAND,-0.00020159371628482444
make_de Havilland,0.0001683612730358493
make_deHAVILLAND,-0.0002909180418230649
make_deHavilland,-0.0003425197658082282
model_100,-0.0002847847557385743
model_104 Wilga 80,-0.00019730667872419524
model_104-80,-0.0002009146119600106
model_108,0.00037109763388657634
model_108-1,-0.0005990031754200666
model_108-2,0.00013864946522536409
model_108-3,-0.000360167415217278
model_10A,5.872756255995025e-05
model_11AC,-5.625616636556803e-07
model_11BC,0.0
model_11BC-S,0.000509756393366773
model_12-C,0.0
model_120,5.365400204095469e-06
model_120ER,0.0005028472909865336
model_140,-0.0009849060237899709
model_140A,0.0
model_15 AC SEDAN,-0.00019807924999118407
model_150,-0.00016596874578888275
model_150-F,0.0004984759656459151
model_150-L,-0.0002842110139323998
model_150A,-0.00019718778078876422
model_150C,-0.00028193874783140707
model_150D,-0.0001314252887707509
model_150F,0.0003788054872332139
model_150G,-0.00045049664220013475
model_150H,-4.7308158127893546e-05
model_150J,-0.00019796855220132427
model_150K,0.000508412476077596
model_150L,0.0008086840521160946
model_150M,0.00018342922276912767
model_152,-0.00015623144334671958
model_152 II,-0.00028048603940301263
model_152II,0.0004962645896980205
model_15A,-0.0002037597097343433
model_15AC,-0.00036608788497023963
model_15B2,0.0005053584604401704
model_17-30,0.0002070792610108153
model_170,-0.0005847974317354295
model_170 - B,0.0005042335989786345
model_170-B,-0.0002831356873110033
model_170A,-0.00040597402997742
model_170B,-0.0010996472187219486
model_172,-0.0002085939559479154
model_172-G,-0.00019895574198777765
model_172-K,-0.00019864359535688651
model_172-N,-0.00019391529880376712
model_172-P,-0.00019954549952190537
model_172A,0.00022039888250535133
model_172B,0.0002217341886922653
model_172C,0.0005068349575780838
model_172D,-0.00019751108753152393
model_172E,5.6961535943986055e-05
model_172F,-0.0002806688999361435
model_172G,0.00021897247923078738
model_172H,-0.0003443442844309272
model_172I,6.301115651418601e-05
model_172K,7.936301625148748e-05
model_172L,-0.00019452662401132928
model_172M,-0.00019061392634430846
model_172N,0.0005726207937505394
model_172P,0.00030538941403806933
model_172R,0.00021466101043614836
model_172RG,-0.00028266060836132817
model_172RGII,-0.00020241906541551167
model_172S,0.0004611404132268853
model_172XP,-0.00020261141357872888
model_175,-8.130318129800137e-05
model_175A,0.0005044156748143477
model_175B,0.0005037249023436801
model_177,0.00018989057997371818
model_177RG,7.818097397886582e-06
model_18,5.4902898438304714e-05
model_180,-0.0012399706573930655
model_180-A,-0.000279624551405951
model_180-H,-0.0002009498287325314
model_180-J,-0.00028018006829807124
model_180A,-0.0002172967706170143
model_180B,-0.00012474322029753534
model_180C,-0.0005255669740115764
model_180D,-0.00020674422033403097
model_180E,6.428575213790739e-05
model_180F,-4.0217731131136114e-05
model_180G,-0.00028105133831709807
model_180H,-0.00032431115156627313
model_180J,-0.00018033189454273193
model_180K,-6.829856662826108e-05
model_181,0.000508471133612496
model_182,7.476663792572054e-05
model_182-A,0.0005037569516403199
model_182A,-0.0005238254866500176
model_182B,0.0006602517901694434
model_182C,-5.1093889817782676e-05
model_182D,0.0002193444505820956
model_182F,0.00021610054573214087
model_182G,0.00021523544992328465
model_182H,-0.0002789041948359382
model_182J,-0.00028186520302395405
model_182K,0.000467621266634651
model_182L,0.0005101576211851879
model_182M,-0.00027773860086827867
model_182N,0.00022340245396131078
model_182P,0.00018505111432912265
model_182Q,-0.0001991560146592247
model_182R,-0.0002778597333406067
model_182RG,-0.00019441034704668832
model_182TD,-0.00019868018695075857
model_185,-4.529226561190732e-05
model_185 SKYWAGON,-0.00020302959368496008
model_185-A,-0.00019917390693344466
model_185-E,-0.00019914780920408338
model_185-F,-0.0002835577418685319
model_185-F II,-0.0002040121602871871
model_185A,8.991198837807799e-05
model_185B,-0.0003433688952707386
model_185C,-0.00020166022098805605
model_185D,-0.0002813775934768798
model_185E,-0.0003044690909050462
model_185F,-0.00042419701835722185
model_188,-0.00034858869258980397
model_188B,-0.00019940241519099985
model_188C,-0.00020198606737503245
model_19,-0.00019989316723957175
model_1900,0.0002096034197508993
model_1900C,0.00024333002815260507
model_1900D,-0.0002032548568767954
model_195,0.00021479963896744997
model_195A,-0.0002001731899745574
model_195B,-0.00019672826291247474
model_19A,-0.0002016710626668415
model_2,0.0005024445837590577
model_2+2,0.00021187831701678512
model_2000,0.0004913318346355638
model_204B,0.0004925423425267627
model_205,-0.00020109169380564914
model_205A-1,5.202169628696684e-05
model_206,0.0005248343356790248
model_206 B3,-0.00020204721531304779
model_206 L-1,0.0
model_206-B,0.0007105653848678731
model_206-B2,-0.0002038427298605635
model_206-L4,0.0004972420421377325
model_206-LIII,0.0005055607704988272
model_206A,-0.0001994654890809823
model_206B,0.0002083839760514168
model_206B II,-0.00020069157782414592
model_206B III,-0.00020405066134212166
model_206B-3,0.00020828711555606364
model_206B3,-0.0002854531733738444
model_206BIII,0.00021014136637479908
model_206F,-0.00028281173051467577
model_206G,-8.357933185665084e-05
model_206L,0.0007114314958162929
model_206L-1,0.00024776899882016757
model_206L-3,0.0002122070386215323
model_206U,-0.00020003169078572832
model_207,0.0007077120616676118
model_207-A,0.0005005870011508526
model_207A,0.0008356406406309724
model_208,0.0005189314729110046
model_208A,0.0005022391424448433
model_208B,0.0006131180471711637
model_210,9.05410618312051e-05
model_210L,-0.000199164889832683
model_212,0.00017599299236674033
model_212-200,-0.00019334691500911234
model_214B-1,0.0006351229402206761
model_214B1,0.0006985737139001788
model_22/20,-0.00020009996660265962
model_234ER,-0.0002060332197317083
model_24-J,-0.00020005871696937054
model_24D,0.0007036982296125907
model_250,-0.00020423655049049355
model_269A,0.0007121458999837883
model_269C,-0.0002085306267750275
model_295,0.0
model_30,0.0
model_300-269B,-0.00019774151554211193
model_305,-0.0002821949668398033
model_305/L-19,-0.00019811931131793033
model_305A,-0.00028113553824880274
model_305E,0.0005078386268663221
model_310,5.7626176214344515e-05
model_310D,-0.00019864405342806968
model_310J,0.0005064333887641247
model_310Q,-0.00020189786640294072
model_310R,-0.00020018993142202594
model_320,-0.00027872015988283737
model_336,-0.0003434367825615793
model_337,-0.0002002205527321147
model_337B,0.0005087274730171093
model_337C,0.0002055454490483794
model_337D,-0.00019568277364224478
model_337G,-0.00019577406650935105
model_337T,-0.0001966984944027917
model_340,0.0004977491995830156
model_35,5.374821221813377e-05
model_35A,-0.00028028623886159904
model_36,0.00021721071436599053
model_369,-0.00020062425184562874
model_369A (OH-6A),-0.00020547808022770917
model_369D,0.00039902201282609735
model_369E,0.0004586197248919463
model_369HS,-0.00020128344201927645
model_382G,-0.0001994824226491662
model_382G-44K-30,-0.00019436976619401701
model_3A,-0.00019642114343781524
model_3NM,-0.00020227500868271416
model_401,0.0004599706775749633
model_402,0.00018716508812886782
model_402-C,-0.00019950158302967907
model_402A,0.0005008722177590248
model_402B,-1.4622960008729922e-06
model_402C,-7.967186628245989e-05
model_404,0.0
model_406,0.0005015099187069175
model_412,0.0005047828374724175
model_414,0.0005035092765493197
model_42,0.0004988997971314685
model_421C,0.0007089544235938874
model_441,-0.00019815208339983407
model_47,-0.0002042738462848064
model_47G-2,0.00021417911431280672
model_47G-2A,0.0
model_480,0.000506764007564902
model_5-235C,-0.0001967835766681458
model_50,-0.0001960360510033786
model_500,0.0005015204343711726
model_500-D,-0.0002867900537861067
model_500-S,-0.00020162177975298958
model_500C,-0.00020680904318252498
model_500D,-0.0001385834200282001
model_532 ELITE,-0.00019540540992019317
model_55-95B55B,0.0005083967420698663
model_550,0.0005000910527831696
model_560XL,-0.0002016235309193202
model_56TC,-0.00019747877419726024
model_58,-0.000274959572607174
model_58P,0.0004897211197235993
model_600N,0.000486620020242013
model_65-A80,0.0004975715361444659
model_65-A90-1,-0.00020011013821537473
model_690A,0.0005079323009363844
model_690C,0.00021092899307271768
model_7,-0.00019639695910053122
model_701,0.0005021106498761579
model_727-100,-0.00019782390760707732
model_727-222,0.0005082313153745932
model_727-22C,-0.00019798043465720844
model_727-247,-0.00021103767388619732
model_727-90C,0.0005078611800035514
model_737-200,-0.00028586189648651257
model_737-205,-0.00020107178949654031
model_737-2X6C,0.0007051936944176483
model_737-3M8 (300),0.0004998030074716127
model_737-400,5.470237278633144e-05
model_737-4Q8,0.0004983028860544609
model_737-790,0.0
model_747,0.0004949990184116196
model_747-100,-0.00019963565006598526
model_747-121,-0.0002873374791981041
model_747-123,0.0
model_747-128,-0.00019916338315996917
model_747-200,-0.00020155471013272457
model_747-200F,0.00021307288174641652
model_747-228F,-0.00020112806883775198
model_747-251F,-0.00019903142298046894
model_747-269B,-0.0002026933857053982
model_747-400,-0.00035018665750176
model_747-422,0.0005067733444967991
model_747SR-146B SF,-0.0002029568529379308
model_757-251,0.0005129148331324655
model_777,0.000495316838515567
model_7AC,-4.5940812881809056e-05
model_7AC CHAMP,-0.00020533541889738706
model_7ACA,0.0005074865683536787
model_7BCM,5.875285682323192e-05
model_7CCM,0.00021683376218030332
model_7DC,-0.00044420768338766185
model_7EC,0.0004028766002555923
model_7ECA,0.00023339427565317197
model_7FC,-0.00019550657317549719
model_7GC,-0.0001317477296272172
model_7GCAA,-4.764352154041603e-05
model_7GCB,0.00010804574503034079
model_7GCBC,-0.00013247809214504347
model_7HC,0.0007149472877406817
model_7JC,-0.00019953403182576318
model_7KCAB,-0.00013263033315571456
model_8A,0.0003703323777921933
model_8E,-0.000404521037394117
model_8GCBC,-0.00037370456391700054
model_8KCAB,0.00030995483958545
model_95-B55,0.0007049695190584054
model_99,-0.00028490324495535324
model_99C,0.0005052801364432713
model_A 1,0.0
model_A-1,-7.019198468260476e-05
model_A-1 HUSKY,-0.00019808296195461756
model_A-185-F,0.00021419525647629209
model_A-185E,0.0
model_A-185F,0.0004659900458937885
model_A-1A,-0.00020429226721882214
model_A-1B,6.498030534495556e-06
model_A-2 (Aircoupe),0.0004957712750198529
model_A-340-300,-0.00019780611227648146
model_A-35,0.0
model_A1,0.0005112768654363692
model_A150,0.0005088977434205748
model_A150K,0.000507119543974855
model_A150K AEROBAT,-0.00019856060317619754
model_A152,-0.0002004915090627203
model_A152AEROBAT,-0.0001971244498489582
model_A185,-0.000353511677566138
model_A185-F,-0.0002002765766152656
model_A185E,0.0002631939354623547
model_A185F,-5.8123986379083324e-05
model_A185F-II,-0.0002017780746709147
model_A188-B,-0.00019932491369506716
model_A188B,0.0002061253334251366
model_A1B,-0.0002016567534740741
model_A220,-0.00020061629862438851
model_A350,-0.0002019645119649658
model_A36,-0.0004455472496158904
model_AA-1B,-0.00020011337918554657
model_AA5A,-0.00019604685455008162
model_AC-500A,0.0005062590608692057
model_AERONCA 7DC,-0.00019696914744169567
model_AERONCA TL,-0.00019916464985002028
model_AIR CAM,-0.00020216986685570325
model_AIRBORNE EDGE X,-0.00019346417554766903
model_AK Bush Flyer,0.0005020778360496856
model_AK RIDGE RUNNER,-0.00019515461973836627
model_AN124,0.0004971632201708581
model_ANTARES,-0.00019459438843313253
model_APEX,0.0004945066654404136
model_AR-15,-0.00019963764961213629
model_AR11,-0.0001958541562544124
model_AS 350,-0.0002000741083732598
model_AS 350 B2,0.0004625199440468974
model_AS 350 B3,-0.00019497043121465246
model_AS 350 BA,4.994243713621314e-05
model_AS 350B2,0.0005041298461224793
model_AS-350,-0.00021015283944175934
model_AS-350 BA,-0.00020427725618751247
model_AS-350-B,-0.00020867783104530215
model_AS-350-B2,5.036987932523488e-05
model_AS-350B,0.0005119247760048629
model_AS-350B-2,0.0002090325296968904
model_AS-350B-3,-0.0002049709903999194
model_AS-350B2,-0.000358750167568264
model_AS-350BA,5.770438344298391e-05
model_AS-350D,0.0005031959322712044
model_AS350,0.0006962758266811025
model_AS350 B2,5.724195840830742e-05
model_AS350 B2 E,0.000502211677035236
model_AS350 B2 ECUREUIL,-0.00020911816266516272
model_AS350 B3,0.00021327478932457546
model_AS350-B,-0.0002038967472081342
model_AS350-B2,-0.00019841414024109044
model_AS350-B3,0.0005003569372900793
model_AS350B,0.0004947969235101369
model_AS350B3,-0.0002053928813524404
model_AS350D,-0.0002082961447812439
model_ASCENDER,0.00048762752699379206
model_ASK-21,-0.000190190714369039
model_AT 802,-0.0001980811980322145
model_AT802,-0.0002787869309225318
model_ATR-42-300,-0.00020213742609056986
model_AVID,0.0004989406175514668
model_AVID FLYER,-0.00019792816483574016
model_AVID FLYER MK IV,-0.00019892179734283858
model_AVID FLYER MK-IV,-0.00020121559910440777
model_Antares MA-33,0.0004982290566496664
model_Avid Flyer,0.0
model_B,0.0004926912890865274
model_B-18H,-0.00019835769028463766
model_B-206,-0.00020217963712597568
model_B-206B,-0.00020679105857348017
model_B-2B,-0.0001986556341203228
model_B-3,-0.00020359928210287941
model_B-47G2A,-0.00020634085337541429
model_B2,0.0
model_B200,0.00020279033454441396
model_B206 II,0.0004954432318541878
model_B24R,0.00021698924444075164
model_B35,0.0005011923100498133
model_B36TC,0.0005055666118656239
model_B47G-2,-0.00020197610767986766
model_B55B,-0.00020130653684867112
model_BACK COUNT,-0.00019811903804585265
model_BACKCOUNTRY SUPER CR,-0.00019640324740169616
model_BAE-146,-0.00020040475287406908
model_BC-12,-0.00019612446329146026
model_BC-12-D,-0.00028528336486308435
model_BC-12D,0.00039512060545660564
model_BC-65,0.0004889130888732828
model_BC12 D,-0.00019666648394005295
model_BC12-65,0.0005107054289115316
model_BC12-D,3.780358998436454e-06
model_BC12-D1,-0.0002836361494621261
model_BC12D,-0.0004026734208028424
model_BC12D-85,0.0005106037132919232
model_BCM-12D-85,0.0005067008721343733
model_BCS12-D,0.0
model_BDK Carbon Concepts,0.0
model_BE-18D,-0.0002007890020382668
model_BE-77,-0.00019553269584719236
model_BE-99,-0.00020394844090636816
model_BE-A36,-0.00019911571833434603
model_BE77,0.0005063689678716554
model_BEAVER DHC,-0.00020293562781325885
model_BEAVER DHC 2,0.0002600927226143137
model_BEAVER DHC 2 MK.1,-0.00028204626905097696
model_BEAVER DHC-2,0.0003650231279043008
model_BEAVER DHC-2 MK.1,-0.00013717276402068417
model_BEAVER U-6,0.0004994494559870244
model_BEAVER U-64,0.0005005097199034807
model_BEAVER U-6A,-0.000341794096749049
model_BELITE PIPPER,0.0005049521364381829
model_BH-206-B,-0.0002009373541240617
model_BH-206B,0.00020924366594189252
model_BK117C1,0.0004959534563884133
model_BL-65,0.00020938127723778359
model_BL-7AC,0.000492825136921747
model_BL12,0.0005056918693544556
model_BLADE 582,-0.0002004596732391338
model_BN-2A,0.00045924743005525934
model_BN-2A Islander,-0.0001997960813059077
model_BN-2A-21,0.0004919393164661416
model_BN-2A-26 ISLANDER,0.0004820487717956481
model_BN-2A-8,0.0005082080880852306
model_BN-2B-21,-0.0001990454068463905
model_BN2A-26,-0.00019630493949629438
model_BN2A26,-0.00020217679471118232
model_BO-105-CBS-4,0.0004976780148665874
model_BO-105S,-0.00020536423534622762
model_BUSHWACKER,-0.00020026520780554215
model_Beaver DHC-2 MK.1,0.0
model_Bushmaster,0.0004938757572218018
model_C 118A,-0.00027330872261865463
model_C-118A,-0.00019952237326086738
model_C-119,-0.000202992590276417
model_C-119L,-0.00019327911084344906
model_C-123K,0.0004969985938095658
model_C-140,-0.0002007424983954863
model_C-150K,-0.00019751968025659279
model_C-150M,-0.0001991373573428152
model_C-152,0.0005028968382340303
model_C-170B,-0.00019757346742861693
model_C-172M,-0.00020193402634888964
model_C-172P,-0.00020251151023451854
model_C-177RG,-0.00020238489272596236
model_C-180,-0.00028221339014194134
model_C-180-H,-0.00020310389913087224
model_C-180D,0.0005091454987827507
model_C-180J,-0.00028225433190448215
model_C-182K,-0.00020065188392698265
model_C-185,0.0005140790967837318
model_C-185-D,0.0005109702490726045
model_C-185A,-0.00019806398433110475
model_C-185E,0.0005082936310027566
model_C-185F,-0.00020127694853838395
model_C-188,-0.0001978908215858823
model_C-1A,0.0004971086377523474
model_C-206,5.587558966540849e-05
model_C-207,-0.0001470238028784465
model_C-207A,0.00021344208400613578
model_C-212,-0.00020024764389708547
model_C-212-CC,-0.0002035036986153382
model_C-23,-0.00019668371985701667
model_C-402,-0.00020482856959993368
model_C-402B,-0.00020198603960835474
model_C-45H,0.000211505369703535
model_C-46A,0.00021457587293780258
model_C-46F,-0.0003444623607183984
model_C-46R,-0.00020488809668833558
model_C-54B,-0.00019786530883589206
model_C-54GDC,-0.00019582070171082915
model_C-7A,0.0005035823358292651
model_C-82,0.0004865635936193972
model_C-82A,-0.00034766910339657634
model_C-99,-0.0002832210886439851
model_C-A185F,0.0
model_C-T210,-0.00019968889987299367
model_C-U206F,0.0004903709148348978
model_C206,-0.00019755498152274634
model_C23,-0.00019959752637050595
model_C45H,-0.00019969515492272225
model_C46,0.0004925184986309008
model_C46A,0.000503339309885526
model_C54,-0.00019279795656629824
model_C54A,-0.00020340214356339318
model_C54G-DC,-0.00020069882767746134
model_C54GDC,-0.00019570158039633034
model_C55,0.0004983491270159793
model_C99,-0.00020603966420958396
model_CARBON CUB CCK-1865,-0.00019697382207942688
model_CARIBOU CRUISER,0.000504190482650788
model_CASA-212,0.0004968160261173163
model_CC-18-180,-0.00019083769011118908
model_CC11-100,-0.0001979667297394725
model_CC18,-0.0002804446838145114
model_CC18-180,-0.0002781655334718622
model_CC19,0.0
model_CCK-1865,-0.0002003082564856407
model_CE-180,-0.00019878129960070002
model_CE-208,0.0004962499075184345
model_CH-54A,0.0005013084104695117
model_CH801,0.000503746541232625
model_CHALLENGER 2,-0.00020051038205197306
model_CHALLENGER II,0.0007064266999194605
model_CHALLENGER-2,0.0005017868013713067
model_CHAMPION 7CCM,0.0005050572540738324
model_CHISUM-SCRAPS,-0.0001983978935731323
model_CHRISTAVIA MK-1,-0.00019637669016950526
model_CITABRIA 7GCBC,0.0005070222002157165
model_COMMANDER,0.0004925590631767224
model_COURIER H-295,0.0004990488192290562
model_CW-46,-0.00019556836049223645
model_Centaur L-13,-0.00019812503132214478
model_Chinook Plus 2,0.0005017260026151374
model_D,0.000494279692281335
model_D-16,-0.00019545986958044342
model_D18S,0.0002110773503497433
model_D75N1,-0.00019716461378685066
model_DC-3,-0.0001349973796767782
model_DC-3C,-0.00012730719230266542
model_DC-4,-0.0002805985065171508
model_DC-6,-0.00019672468922239428
model_DC-6-B,0.0
model_DC-6A,0.0004615214826426302
model_DC-6B,0.0001838728089306182
model_DC-7C,0.0
model_DC-8-71F,-0.00019862145078841816
model_DC3C,-0.00019761270038482517
model_DF-65,-0.00020515230825976857
model_DH6,0.0005085833337640066
model_DHC 2,0.00019447124175409977
model_DHC 2 MK III,-0.00019589273125462744
model_DHC 2 MK. I(L20A),0.0004961804659317215
model_DHC 2 MK.I,-0.00020074086356472063
model_DHC 3,0.0004911824619822105
model_DHC 3T,0.0005067963230047111
model_DHC-2,0.00017012976838909019
model_DHC-2 / U-6A,-0.00020020091014625818
model_DHC-2 MARK 1,0.0007082134797139704
model_DHC-2 MK 1,-0.00028626057712234567
model_DHC-2 MK-1,0.0
model_DHC-2 MK-I,-0.00020315725996953587
model_DHC-2 MK. I(L20A),-0.0005330323050111269
model_DHC-2 MK.1,0.00021613548488263605
model_DHC-2 MK.I,0.0004957769409234291
model_DHC-2 MK1,0.0004981034194315486
model_DHC-2 MK3,0.0005069288060511626
model_DHC-2 MKI,0.0004973042866063852
"model_DHC-2, MK-1",0.0
model_DHC-2-L-20,-0.00019324460123218036
model_DHC-2-MK3,-0.00020110820575147987
model_DHC-2-T,-0.00019923098212465786
model_DHC-3,0.00035382194182195456
model_DHC-3T,-5.250134627603425e-05
model_DHC-4,-0.00020205566233461153
model_DHC-4A,0.0007107991410885815
model_DHC-6,-0.0005359275063187385
model_DHC-6-100,-0.00028910526535150634
model_DHC-6-200,0.00020823980037891964
model_DHC-6-300,0.00020938003183295953
model_DHC2,-0.0001351264610891859
model_DHC2 MK1,-0.00020382428554295256
model_DHC3,-0.00020165661414195643
